Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Previous Week Raw Points,Two Weeks Ago Raw Points,Peak,WOC,Peak Streak,Album Cover
2026-05-15,85,'-7,78,False,False,59,0.02,Stained Glass Eyes and Colorful Tears,Pierce the Veil,Collide With the Sky,5,5,1,25,15,2,10611562,1855,11904930,0.77,0.09,0.14,55440,42,17,0,58,0,78,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2026-05-15,86,'-33,53,False,False,59,-0.3,The Fate of Ophelia,Taylor Swift,The Life of a Showgirl,2,2,1,10,6,2,6727875,1176,10572120,0.73,0.08,0.18,36113,18,25,16,84,80,3,33,3,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-05-15,87,'-35,52,False,False,59,-0.31,Opalite,Taylor Swift,The Life of a Showgirl,2,2,1,10,6,2,7579687,1325,11904930,0.73,0.08,0.18,40656,18,25,16,85,82,2,33,6,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-05-15,88,'-43,45,False,False,58,-0.38,I Lay My Love On You - Remix,Westlife,Coast to Coast,2,2,1,10,6,2,7917525,1384,10368810,0.76,0.09,0.16,41860,18,27,13,93,66,12,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/9034d29c92f6f4cabce41231b1f059ab.jpg
2026-05-15,89,'-14,75,False,False,57,-0.07,When You're Looking Like That - Single Remix,Westlife,Coast to Coast (Expanded Edition),3,3,1,15,9,2,7865550,1375,10301040,0.76,0.09,0.16,41587,26,18,13,61,66,9,15,3,https://lastfm.freetls.fastly.net/i/u/300x300/02cdcba26891ffae5fa9081995302a4b.png
2026-05-15,90,'-35,55,False,False,57,-0.3,Father Figure,Taylor Swift,The Life of a Showgirl,2,2,1,10,6,2,7262062,1270,11407950,0.73,0.08,0.18,38962,18,24,15,82,77,1,33,6,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-05-15,91,'-30,61,False,False,56,-0.28,I'll Believe in Anything,Wolf Parade,Apologies to the Queen Mary,2,2,1,10,6,2,7045500,1232,11069100,0.73,0.08,0.18,37807,18,23,15,78,79,5,22,1,https://lastfm.freetls.fastly.net/i/u/300x300/f5d8d15658744ff0cf773f7adad2f437.png
2026-05-15,92,'-22,70,False,False,55,-0.17,get him back!,Olivia Rodrigo,GUTS,3,3,1,15,9,2,7204312,1008,11317590,0.75,0.07,0.19,35140,26,19,10,66,52,7,17,1,https://lastfm.freetls.fastly.net/i/u/300x300/e39eb31f874f4a5c4afa836845141437.jpg
2026-05-15,93,'-20,73,False,False,54,-0.17,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From the Vault),Taylor Swift,Red (Taylor's Version),3,1,3,15,3,6,9372825,546,36799110,0.6,0.02,0.38,41888,24,19,11,65,57,2,54,3,https://lastfm.freetls.fastly.net/i/u/300x300/a758908e6e86dcecbb199c4b19acb799.jpg
2026-05-15,94,NEW,--,True,False,50,--,Joy.,RAYE,THIS MUSIC MAY CONTAIN HOPE.,6,6,1,30,18,2,7848225,1372,10278450,0.76,0.09,0.16,41496,50,0,0,0,0,94,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/9a46ff6f5eff4b7f011dc63c87e800c0.png
2026-05-15,95,RE,--,False,False,50,--,Girl Like Me,PinkPantheress,Fancy That,6,6,1,30,18,2,8385300,1466,10978740,0.76,0.09,0.16,44317,50,0,0,0,0,34,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c3b94a8c2de9fc832fca701f48a85f4.jpg
2026-05-15,96,'=,96,False,False,49,0.02,A Thousand Miles,Vanessa Carlton,Be Not Nobody,3,3,1,15,9,2,7565250,1058,11882340,0.75,0.07,0.19,36890,26,14,9,48,48,1,34,2,https://lastfm.freetls.fastly.net/i/u/300x300/62a0ec15fbd68ceff61bbdd720aebb4c.jpg
2026-05-15,97,RE,--,False,False,48,--,Blue Valentine,NMIXX,Blue Valentine,6,4,3,30,12,6,7865550,917,30903120,0.59,0.04,0.37,41587,48,0,0,0,0,1,20,6,https://lastfm.freetls.fastly.net/i/u/300x300/0f02d5e23e1ee4763e13c17f80bd9030.jpg
2026-05-15,98,'-1,97,False,False,47,0.02,Disciples,Tame Impala,Currents,4,4,1,20,12,2,7868437,1375,12356730,0.73,0.08,0.18,42196,34,13,0,46,0,42,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-05-15,99,'+1,100,False,False,46,0.1,The Less I Know the Better,Tame Impala,Currents,4,4,1,20,12,2,7565250,1323,11882340,0.73,0.08,0.18,40579,34,12,0,42,0,51,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-05-15,100,RE,--,False,False,42,--,Toxicity,System of a Down,Toxicity,5,5,1,25,15,2,6771187,1184,10639890,0.73,0.08,0.18,36344,42,0,0,0,0,47,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/faa79372c53139010902e67938ccf78e.jpg
