Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Previous Week Raw Points,Two Weeks Ago Raw Points,Peak,WOC,Peak Streak,Album Cover
2026-04-17,86,'-13,73,False,False,64,-0.14,Bowling alley,Audrey Hobert,Who's the Clown?,5,5,1,25,15,2,9297750,1626,10436580,0.77,0.09,0.14,48615,42,22,0,74,0,73,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/5b13bfefbf9b6bdc017494f009cbeede.jpg
2026-04-17,87,'-28,59,False,False,63,-0.21,love is embarrassing,Olivia Rodrigo,GUTS,3,3,1,15,9,2,9182250,1605,12017880,0.76,0.09,0.16,48503,26,24,13,80,68,8,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/e39eb31f874f4a5c4afa836845141437.jpg
2026-04-17,88,'-27,61,False,False,61,-0.22,My Man on Willpower,Sabrina Carpenter,Man’s Best Friend,5,1,5,25,3,10,10579800,462,62348399,0.51,0.01,0.48,51631,38,23,0,78,0,1,29,3,https://lastfm.freetls.fastly.net/i/u/300x300/6bbc8416c1f1c3a25054d4ae3b5fbb35.png
2026-04-17,89,RE,--,False,False,58,--,All These Things That I've Done,The Killers,Hot Fuss,7,7,1,35,21,2,9924337,1735,11136870,0.77,0.09,0.14,51870,58,0,0,0,0,31,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-04-17,90,'-16,74,False,False,57,-0.23,Elizabeth Taylor,Taylor Swift,The Life of a Showgirl,2,2,1,10,6,2,6742312,1179,10594710,0.73,0.08,0.18,36190,18,22,17,74,86,13,20,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-04-17,91,'-35,56,False,False,57,-0.34,Crush,David Archuleta,David Archuleta,0,0,0,0,0,0,7204312,1260,0,0.9,0.1,0.0,35140,0,25,32,86,162,11,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/46175fbf77644a42923d1dab3156b886.png
2026-04-17,92,'-17,75,False,False,56,-0.24,Actually Romantic,Taylor Swift,The Life of a Showgirl,2,2,1,10,6,2,7623000,1333,11972700,0.73,0.08,0.18,40887,18,22,16,74,84,2,27,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-04-17,93,'-36,57,False,False,56,-0.34,She Looks So Perfect,5 Seconds of Summer,5 Seconds of Summer,0,0,0,0,0,0,6727875,1176,0,0.9,0.1,0.0,32830,0,25,31,85,155,9,16,1,https://lastfm.freetls.fastly.net/i/u/300x300/cdd6ecd970739e3634f26b7472cfe273.jpg
2026-04-17,94,'-36,58,False,False,53,-0.35,Cake by the Ocean,DNCE,DNCE,0,0,0,0,0,0,6713437,1174,0,0.9,0.1,0.0,32759,0,24,29,81,149,22,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/3f189d15458e5f24735937059b3426f1.jpg
2026-04-17,95,'+5,100,False,False,52,-0.05,Tangled in the Great Escape,Pierce the Veil,Collide With the Sky,3,3,1,15,9,2,7262062,1270,11407950,0.73,0.08,0.18,38962,26,16,10,55,53,6,23,1,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2026-04-17,96,RE,--,False,False,48,--,State of Grace (Taylor's Version),Taylor Swift,Red (Taylor's Version),6,4,3,30,12,6,7813575,911,30699810,0.59,0.04,0.37,41314,48,0,0,0,0,3,63,1,https://lastfm.freetls.fastly.net/i/u/300x300/a758908e6e86dcecbb199c4b19acb799.jpg
2026-04-17,97,'-20,77,False,False,48,-0.3,Down,blink-182,blink-182,1,1,1,5,3,2,7334250,769,11520900,0.76,0.05,0.19,32193,10,20,18,69,91,1,59,7,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-04-17,98,RE,--,False,False,46,--,The Burn,Matchbox Twenty,Mad Season,6,2,5,30,6,10,8367975,487,54780750,0.48,0.02,0.5,44226,46,0,0,0,0,6,24,1,https://lastfm.freetls.fastly.net/i/u/300x300/168a070f9a7e74269cdff242cbe738a6.jpg
2026-04-17,99,RE,--,False,False,45,--,The Less I Know the Better,Tame Impala,Currents,4,4,1,20,12,2,7565250,1323,11882340,0.73,0.08,0.18,40579,34,0,11,0,58,51,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-04-17,100,'-19,81,False,False,43,-0.35,The Greatest Man That Ever Lived (Variations on a Shaker Hymn),Weezer,Weezer (Red Album),0,0,0,0,0,0,5936700,1038,0,0.9,0.1,0.0,28952,0,19,24,66,120,28,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/90d314e8b6456111f7ab90583e2df277.png
