Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Previous Week Raw Points,Two Weeks Ago Raw Points,Peak,WOC,Peak Streak,Album Cover
2026-03-13,90,RE,--,False,False,42,--,Cat,C418,Minecraft - Volume Alpha,5,5,1,25,15,2,7839562,1370,12311550,0.73,0.08,0.18,42042,42,0,0,0,0,8,19,1,https://lastfm.freetls.fastly.net/i/u/300x300/b9f87564f51e402c843e109a7021dc83.png
2026-03-13,91,RE,--,False,False,42,--,Beginning,C418,Minecraft - Volume Alpha,5,5,1,25,15,2,7146562,1249,11227230,0.73,0.08,0.18,38346,42,0,0,0,0,23,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/b9f87564f51e402c843e109a7021dc83.png
2026-03-13,92,RE,--,False,False,40,--,MORE & MORE,TWICE,MORE & MORE,5,3,3,25,9,6,6742312,707,31784129,0.55,0.04,0.41,36190,40,0,0,0,0,3,32,1,https://lastfm.freetls.fastly.net/i/u/300x300/3692c122bf18b0645e4806fdadb62eb7.jpg
2026-03-13,93,'-19,74,False,False,40,-0.13,Who’s Afraid of Little Old Me?,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2,2,1,10,6,2,2835525,495,11136870,0.58,0.06,0.36,17290,18,13,9,46,46,6,29,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-03-13,94,'-33,61,False,False,40,-0.22,Disciples,Tame Impala,Currents,1,1,1,5,3,2,4721062,825,12356730,0.65,0.07,0.27,26852,10,15,15,51,75,42,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-03-13,95,'-22,73,False,False,39,-0.15,But Daddy I Love Him,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2,2,1,10,6,2,5936700,1038,11656440,0.7,0.08,0.22,32571,18,13,8,46,42,38,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-03-13,96,'-50,46,False,False,39,-0.6,WHERE IS MY HUSBAND!,RAYE,WHERE IS MY HUSBAND!,0,0,0,0,0,0,5647950,740,0,0.92,0.08,0.0,24108,0,29,10,97,50,9,11,1,https://lastfm.freetls.fastly.net/i/u/300x300/d699b39671911b7dfc69d4c0acdcc4f1.png
2026-03-13,97,'-14,83,False,False,38,-0.1,SIGNAL,TWICE,SIGNAL,3,3,1,15,9,2,5278350,923,10368810,0.7,0.08,0.22,28979,26,12,0,42,0,11,20,1,https://lastfm.freetls.fastly.net/i/u/300x300/05942112ac6f9a94650e61bb60d4030d.jpg
2026-03-13,98,'-10,88,False,False,37,-0.07,On Top,The Killers,Hot Fuss,1,1,1,5,3,2,2644950,462,10391400,0.58,0.06,0.36,16134,10,12,15,40,76,20,9,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-03-13,99,'-37,62,False,False,37,-0.27,bad enough,Madison Beer,locket,1,1,1,5,3,2,4270612,497,11182050,0.67,0.05,0.28,20832,10,15,12,51,61,6,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/023ac76bfb2539febd354f53e98046b2.png
2026-03-13,100,'-5,95,False,False,36,0.06,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version),3,3,1,15,9,2,5555550,971,10910970,0.7,0.08,0.22,30492,26,10,0,34,0,2,66,2,https://lastfm.freetls.fastly.net/i/u/300x300/f58d29605321bc6e1ee4da6ae5a0cb4a.jpg
