Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Previous Week Raw Points,Two Weeks Ago Raw Points,Peak,WOC,Peak Streak,Album Cover
2026-05-22,86,'+1,87,False,False,68,0.15,Opalite,Taylor Swift,The Life of a Showgirl,4,4,1,20,12,2,9095625,1590,11904930,0.76,0.09,0.16,48048,34,17,17,59,85,2,34,6,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-05-22,87,'-1,86,False,False,67,0.14,The Fate of Ophelia,Taylor Swift,The Life of a Showgirl,4,4,1,20,12,2,8073450,1412,10572120,0.76,0.09,0.16,42679,34,17,16,59,84,3,34,3,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-05-22,88,'+2,90,False,False,67,0.18,Father Figure,Taylor Swift,The Life of a Showgirl,4,4,1,20,12,2,8714475,1524,11407950,0.76,0.09,0.16,46046,34,17,16,57,82,1,34,6,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-05-22,89,'-22,67,False,False,67,-0.11,Hold On Till May,Pierce the Veil,Collide With the Sky,3,3,1,15,9,2,9419025,1176,10572120,0.79,0.06,0.14,42679,26,22,19,75,98,7,27,1,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
2026-05-22,90,NEW,--,True,False,66,--,walk to class,Malcolm Todd,Malcolm Todd,8,8,1,40,24,2,12381600,2165,12153420,0.79,0.09,0.12,64141,66,0,0,0,0,90,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/4712eef00d71c3c3d9de2445a9e1ae7b.png
2026-05-22,91,NEW,--,True,False,66,--,Lying,Malcolm Todd,Malcolm Todd,8,8,1,40,24,2,11480700,2007,11272410,0.79,0.09,0.12,59500,66,0,0,0,0,91,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/4712eef00d71c3c3d9de2445a9e1ae7b.png
2026-05-22,92,NEW,--,True,False,66,--,I'll Come Back For You,Malcolm Todd,Malcolm Todd,8,8,1,40,24,2,11619300,2032,11407950,0.79,0.09,0.12,60214,66,0,0,0,0,92,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/4712eef00d71c3c3d9de2445a9e1ae7b.png
2026-05-22,93,NEW,--,True,False,66,--,I Do,Malcolm Todd,Malcolm Todd,8,8,1,40,24,2,10949400,1915,10752840,0.79,0.09,0.12,56763,66,0,0,0,0,93,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/4712eef00d71c3c3d9de2445a9e1ae7b.png
2026-05-22,94,NEW,--,True,False,66,--,Harry Styles,Malcolm Todd,Malcolm Todd,8,8,1,40,24,2,11064900,1935,10865790,0.79,0.09,0.12,57358,66,0,0,0,0,94,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/4712eef00d71c3c3d9de2445a9e1ae7b.png
2026-05-22,95,NEW,--,True,False,66,--,Good Job Malcolm,Malcolm Todd,Malcolm Todd,8,8,1,40,24,2,12612600,2205,12379320,0.79,0.09,0.12,65331,66,0,0,0,0,95,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/4712eef00d71c3c3d9de2445a9e1ae7b.png
2026-05-22,96,NEW,--,True,False,66,--,Florence,Malcolm Todd,Malcolm Todd,8,8,1,40,24,2,11781000,2060,11566080,0.79,0.09,0.12,61047,66,0,0,0,0,96,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/4712eef00d71c3c3d9de2445a9e1ae7b.png
2026-05-22,97,'-24,73,False,False,66,-0.04,Florida!!! (feat. Florence + the Machine),Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,9702000,1696,10888380,0.77,0.09,0.14,50715,34,20,12,69,61,15,25,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-22,98,'-3,95,False,False,65,0.3,Girl Like Me,PinkPantheress,Fancy That,6,6,1,30,18,2,9782850,1711,10978740,0.77,0.09,0.14,51135,50,15,0,50,0,34,14,1,https://lastfm.freetls.fastly.net/i/u/300x300/2c3b94a8c2de9fc832fca701f48a85f4.jpg
2026-05-22,99,'-34,65,False,False,65,-0.17,The Black Dog,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,3,3,1,15,9,2,7900200,1381,10346220,0.76,0.09,0.16,41769,26,23,16,78,81,1,31,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
2026-05-22,100,'-18,82,False,False,64,-0.02,I Can Do It with a Broken Heart,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4,4,1,20,12,2,8056125,1409,10549530,0.76,0.09,0.16,42588,34,19,11,65,56,12,16,1,https://lastfm.freetls.fastly.net/i/u/300x300/3e9934e3815f2949acc34415d8931aea.jpg
