Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Previous Week Raw Points,Two Weeks Ago Raw Points,Peak,WOC,Peak Streak,Album Cover
2026-02-27,90,RE,--,False,False,34,--,offline forever,alyzea,dream OS,4,4,1,20,12,2,5798100,1014,11385360,0.7,0.08,0.22,31815,34,0,0,0,0,34,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/c5f15d647f061ce75908f9a000a1369b.jpg
2026-02-27,91,RE,--,False,False,34,--,logged in for hours,alyzea,dream OS,4,4,1,20,12,2,5324550,931,10459170,0.7,0.08,0.22,29232,34,0,0,0,0,35,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/c5f15d647f061ce75908f9a000a1369b.jpg
2026-02-27,92,RE,--,False,False,34,--,interface loading,alyzea,dream OS,4,4,1,20,12,2,5694150,995,11182050,0.7,0.08,0.22,31248,34,0,0,0,0,36,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/c5f15d647f061ce75908f9a000a1369b.jpg
2026-02-27,93,RE,--,False,False,34,--,home menu,alyzea,dream OS,4,4,1,20,12,2,5844300,1022,11475720,0.7,0.08,0.22,32067,34,0,0,0,0,29,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/c5f15d647f061ce75908f9a000a1369b.jpg
2026-02-27,94,RE,--,False,False,34,--,dream OS,alyzea,dream OS,4,4,1,20,12,2,5301450,927,10413990,0.7,0.08,0.22,29105,34,0,0,0,0,38,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/c5f15d647f061ce75908f9a000a1369b.jpg
2026-02-27,95,RE,--,False,False,34,--,distant ocean,alyzea,dream OS,4,4,1,20,12,2,5278350,923,10368810,0.7,0.08,0.22,28979,34,0,0,0,0,39,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/c5f15d647f061ce75908f9a000a1369b.jpg
2026-02-27,96,RE,--,False,False,34,--,crystal settings,alyzea,dream OS,4,4,1,20,12,2,5601750,979,11001330,0.7,0.08,0.22,30744,34,0,0,0,0,40,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/c5f15d647f061ce75908f9a000a1369b.jpg
2026-02-27,97,RE,--,False,False,34,--,connected silence,alyzea,dream OS,4,4,1,20,12,2,5671050,991,11136870,0.7,0.08,0.22,31122,34,0,0,0,0,41,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/c5f15d647f061ce75908f9a000a1369b.jpg
2026-02-27,98,RE,--,False,False,34,--,aero garden,alyzea,dream OS,4,4,1,20,12,2,5624850,983,11046510,0.7,0.08,0.22,30870,34,0,0,0,0,42,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/c5f15d647f061ce75908f9a000a1369b.jpg
2026-02-27,99,'+1,100,False,False,33,-0.03,SWEET TALKER,TWICE,What Is Love,0,0,0,0,0,0,4443862,777,0,0.9,0.1,0.0,21672,0,10,23,34,116,18,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/8c1442a7f8451ce95b1c1866dd1300fc.jpg
2026-02-27,100,RE,--,False,False,32,--,Aliens Exist,blink-182,Enema of the State,4,2,3,20,6,6,5590200,488,32936220,0.5,0.03,0.47,30681,32,0,0,0,0,2,47,3,https://lastfm.freetls.fastly.net/i/u/300x300/fa585497562506b87fd59b41dfc53ff7.jpg
