Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Previous Week Raw Points,Two Weeks Ago Raw Points,Peak,WOC,Peak Streak,Album Cover
2026-04-10,88,NEW,--,True,False,58,--,Sore Throat,Malcolm Todd,Sweet Boy,7,7,1,35,21,2,9641362,1686,10820610,0.77,0.09,0.14,50400,58,0,0,0,0,88,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-04-10,89,NEW,--,True,False,58,--,Roommates,Malcolm Todd,Sweet Boy,7,7,1,35,21,2,9378600,1640,10526940,0.77,0.09,0.14,49035,58,0,0,0,0,89,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-04-10,90,NEW,--,True,False,58,--,Rockstar Boyfriend,Malcolm Todd,Sweet Boy,7,7,1,35,21,2,10308375,1802,11566080,0.77,0.09,0.14,53865,58,0,0,0,0,90,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-04-10,91,NEW,--,True,False,58,--,Pillow,Malcolm Todd,Sweet Boy,7,7,1,35,21,2,10550925,1845,11837160,0.77,0.09,0.14,55125,58,0,0,0,0,91,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-04-10,92,NEW,--,True,False,58,--,New Friends (feat. Eem Triplin),Malcolm Todd,Sweet Boy,7,7,1,35,21,2,9216900,1612,10346220,0.77,0.09,0.14,48194,58,0,0,0,0,92,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-04-10,93,NEW,--,True,False,58,--,Mr. Incorrect,Malcolm Todd,Sweet Boy,7,7,1,35,21,2,10005187,1749,11227230,0.77,0.09,0.14,52290,58,0,0,0,0,93,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-04-10,94,NEW,--,True,False,58,--,Hot in NY,Malcolm Todd,Sweet Boy,7,7,1,35,21,2,10369012,1813,11633850,0.77,0.09,0.14,54180,58,0,0,0,0,94,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-04-10,95,NEW,--,True,False,58,--,Art House,Malcolm Todd,Sweet Boy,7,7,1,35,21,2,9136050,1598,10255860,0.77,0.09,0.14,47775,58,0,0,0,0,95,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-04-10,96,RE,--,False,False,58,--,all-american bitch,Olivia Rodrigo,GUTS,7,7,1,35,21,2,9520087,1665,10685070,0.77,0.09,0.14,49770,58,0,0,0,0,59,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/e39eb31f874f4a5c4afa836845141437.jpg
2026-04-10,97,NEW,--,True,False,58,--,Accutane,Malcolm Todd,Sweet Boy,7,7,1,35,21,2,10975387,1919,12311550,0.77,0.09,0.14,57330,58,0,0,0,0,97,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/824921f6bdcf5846a4f5c25654abbbf8.jpg
2026-04-10,98,'-7,91,False,False,58,0.29,Somebody Told Me,The Killers,Hot Fuss,4,4,1,20,12,2,7865550,1146,10301040,0.77,0.07,0.16,38388,34,13,11,45,55,10,13,1,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.jpg
2026-04-10,99,'-59,40,False,False,57,-0.57,1-800,bbno$,bbno$,0,0,0,0,0,0,8177400,1191,0,0.91,0.09,0.0,36575,0,39,18,133,90,40,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/5caf000f76fdebd4e10c29349dfd033b.jpg
2026-04-10,100,'-19,81,False,False,55,0.04,Tangled in the Great Escape,Pierce the Veil,Collide With the Sky,3,3,1,15,9,2,7262062,1270,11407950,0.73,0.08,0.18,38962,26,15,14,53,72,6,22,1,https://lastfm.freetls.fastly.net/i/u/300x300/557643a8faaa35768cb6088f576fed30.jpg
