Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Previous Week Raw Points,Two Weeks Ago Raw Points,Peak,WOC,Peak Streak,Album Cover
2026-05-08,85,'-30,55,False,False,54,-0.39,Where we are now,After,After EP 2,1,1,1,5,3,2,6213900,1086,12198600,0.7,0.08,0.22,34083,10,26,18,89,90,6,12,1,https://lastfm.freetls.fastly.net/i/u/300x300/764cf72532e8eb727645d9a08e457a08.png
2026-05-08,86,'-29,57,False,False,53,-0.39,Deep Diving,After,After EP 2,1,1,1,5,3,2,5867400,1026,11520900,0.7,0.08,0.22,32193,10,26,17,87,89,3,12,2,https://lastfm.freetls.fastly.net/i/u/300x300/764cf72532e8eb727645d9a08e457a08.png
2026-05-08,87,'+9,96,False,False,52,0.06,Wood,Taylor Swift,The Life of a Showgirl,3,3,1,15,9,2,7493062,1310,11769390,0.73,0.08,0.18,40194,26,14,12,49,63,5,32,2,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-05-08,88,'-30,58,False,False,52,-0.4,Baroque,After,After EP 2,1,1,1,5,3,2,5243700,917,10301040,0.7,0.08,0.22,28791,10,25,17,86,87,3,12,1,https://lastfm.freetls.fastly.net/i/u/300x300/764cf72532e8eb727645d9a08e457a08.png
2026-05-08,89,RE,--,False,False,50,--,State of Grace (Taylor's Version),Taylor Swift,Red (Taylor's Version),6,6,1,30,18,2,7813575,1366,10233270,0.76,0.09,0.16,41314,50,0,0,0,0,3,64,1,https://lastfm.freetls.fastly.net/i/u/300x300/a758908e6e86dcecbb199c4b19acb799.jpg
2026-05-08,90,NEW,--,True,False,50,--,Soledad,Westlife,Coast to Coast (Expanded Edition),6,6,1,30,18,2,8662500,1515,11340180,0.76,0.09,0.16,45773,50,0,0,0,0,90,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/02cdcba26891ffae5fa9081995302a4b.png
2026-05-08,91,RE,--,False,False,50,--,Problem,Ariana Grande,My Everything (Deluxe),6,6,1,30,18,2,8957025,1566,11724210,0.76,0.09,0.16,47320,50,0,0,0,0,5,10,1,https://lastfm.freetls.fastly.net/i/u/300x300/b68854212b18163a584df683cb7c0fe0.jpg
2026-05-08,92,RE,--,False,False,50,--,Piano,Ariana Grande,Yours Truly,6,6,1,30,18,2,7917525,1384,10368810,0.76,0.09,0.16,41860,50,0,0,0,0,40,4,1,https://lastfm.freetls.fastly.net/i/u/300x300/975b6224803a49429561f0135e33c54d.png
2026-05-08,93,RE,--,False,False,50,--,Daydreamin',Ariana Grande,Yours Truly,6,6,1,30,18,2,8749125,1530,11453130,0.76,0.09,0.16,46228,50,0,0,0,0,16,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/975b6224803a49429561f0135e33c54d.png
2026-05-08,94,RE,--,False,False,48,--,Higher,Creed,Human Clay,6,4,3,30,12,6,9216900,1074,36189180,0.59,0.04,0.37,48685,48,0,0,0,0,39,5,1,https://lastfm.freetls.fastly.net/i/u/300x300/c4010ccecd184dc48916e4010e82d26c.png
2026-05-08,95,RE,--,False,False,48,--,Boulevard of Broken Dreams,Green Day,American Idiot,6,4,3,30,12,6,9095625,1060,35714790,0.59,0.04,0.37,48048,48,0,0,0,0,6,35,1,https://lastfm.freetls.fastly.net/i/u/300x300/5bcb675866706c229ad9f77188b8ac44.jpg
2026-05-08,96,'+4,100,False,False,48,0.0,A Thousand Miles,Vanessa Carlton,Be Not Nobody,4,4,1,20,12,2,7565250,1323,11882340,0.73,0.08,0.18,40579,34,14,0,48,0,1,33,2,https://lastfm.freetls.fastly.net/i/u/300x300/62a0ec15fbd68ceff61bbdd720aebb4c.jpg
2026-05-08,97,RE,--,False,False,46,--,Disciples,Tame Impala,Currents,4,4,1,20,12,2,7868437,1100,24713460,0.63,0.06,0.31,42196,34,0,12,0,62,42,8,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
2026-05-08,98,'-39,59,False,False,45,-0.48,POSSESSION,Melanie Martinez,HADES,0,0,0,0,0,0,6017550,1052,0,0.9,0.1,0.0,29344,0,25,20,86,100,41,7,1,https://lastfm.freetls.fastly.net/i/u/300x300/221c6232bd06fee890484411d675adc7.png
2026-05-08,99,RE,--,False,False,43,--,Down,blink-182,blink-182,3,3,1,15,9,2,5867400,1026,11520900,0.7,0.08,0.22,32193,26,0,17,0,85,1,61,7,https://lastfm.freetls.fastly.net/i/u/300x300/66f1cec75fe04b7c869712c55fd24528.png
2026-05-08,100,RE,--,False,False,42,--,The Less I Know the Better,Tame Impala,Currents,5,5,1,25,15,2,7565250,1323,11882340,0.73,0.08,0.18,40579,42,0,0,0,0,51,6,1,https://lastfm.freetls.fastly.net/i/u/300x300/dd45b0438a315aed98b5830aa2fc43c5.jpg
