Week,Position,Rise/Fall,Previous Rank,New Peak?,Re-peak?,Total Weighted Points,%,Song,Artist,Album,Streams,Sales,Airplay,Streams Points,Sales Points,Airplay Points,Streams Units,Sales Units,Airplay Units,Streams %,Sales %,Airplay %,Total Units,Current Week Points,Previous Week Points,Two Weeks Ago Points,Previous Week Raw Points,Two Weeks Ago Raw Points,Peak,WOC,Peak Streak,Album Cover
2026-04-24,86,NEW,--,True,False,58,--,GAS STATION,Slayyyter,WOR$T GIRL IN AMERICA,7,7,1,35,21,2,9439237,1651,10594710,0.77,0.09,0.14,49350,58,0,0,0,0,86,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5fb948085ab415cbe3248727b7839386.png
2026-04-24,87,NEW,--,True,False,58,--,DANCE...,Slayyyter,WOR$T GIRL IN AMERICA,7,7,1,35,21,2,10389225,1816,11656440,0.77,0.09,0.14,54285,58,0,0,0,0,87,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5fb948085ab415cbe3248727b7839386.png
2026-04-24,88,RE,--,False,False,56,--,High Infidelity,Taylor Swift,Midnights (3am Edition),7,5,3,35,15,6,10045612,1254,33817230,0.62,0.05,0.33,52500,56,0,0,0,0,10,22,1,https://lastfm.freetls.fastly.net/i/u/300x300/8cf29cb75e6adfb8700b1665105a0ac8.jpg
2026-04-24,89,'-33,56,False,False,54,-0.5,Joy. (feat. Amma & Absolutely),RAYE,THIS MUSIC MAY CONTAIN HOPE.,0,0,0,0,0,0,7363125,1287,0,0.9,0.1,0.0,35910,0,32,22,108,114,51,3,1,https://lastfm.freetls.fastly.net/i/u/300x300/9a46ff6f5eff4b7f011dc63c87e800c0.png
2026-04-24,90,NEW,--,True,False,50,--,WHAT IS IT LIKE TO BE LIKED?,Slayyyter,WOR$T GIRL IN AMERICA,6,6,1,30,18,2,8783775,1536,11498310,0.76,0.09,0.16,46410,50,0,0,0,0,90,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5fb948085ab415cbe3248727b7839386.png
2026-04-24,91,NEW,--,True,False,50,--,UNKNOWN LOVERZ,Slayyyter,WOR$T GIRL IN AMERICA,6,6,1,30,18,2,9424800,1648,12334140,0.76,0.09,0.16,49777,50,0,0,0,0,91,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5fb948085ab415cbe3248727b7839386.png
2026-04-24,92,NEW,--,True,False,50,--,OLD FLING$,Slayyyter,WOR$T GIRL IN AMERICA,6,6,1,30,18,2,8593200,1502,11249820,0.76,0.09,0.16,45409,50,0,0,0,0,92,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5fb948085ab415cbe3248727b7839386.png
2026-04-24,93,NEW,--,True,False,50,--,BRITTANY MURPHY.,Slayyyter,WOR$T GIRL IN AMERICA,6,6,1,30,18,2,8870400,1551,11611260,0.76,0.09,0.16,46865,50,0,0,0,0,93,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5fb948085ab415cbe3248727b7839386.png
2026-04-24,94,NEW,--,True,False,50,--,*PRAYER*,Slayyyter,WOR$T GIRL IN AMERICA,6,6,1,30,18,2,8316000,1454,10888380,0.76,0.09,0.16,43953,50,0,0,0,0,94,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5fb948085ab415cbe3248727b7839386.png
2026-04-24,95,NEW,--,True,False,50,--,$T. LOSER,Slayyyter,WOR$T GIRL IN AMERICA,6,6,1,30,18,2,9407475,1645,12311550,0.76,0.09,0.16,49686,50,0,0,0,0,95,1,1,https://lastfm.freetls.fastly.net/i/u/300x300/5fb948085ab415cbe3248727b7839386.png
2026-04-24,96,'-6,90,False,False,49,-0.14,Elizabeth Taylor,Taylor Swift,The Life of a Showgirl,2,2,1,10,6,2,5393850,943,10594710,0.7,0.08,0.22,29610,18,17,14,57,74,13,21,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-04-24,97,'-5,92,False,False,48,-0.14,Actually Romantic,Taylor Swift,The Life of a Showgirl,2,2,1,10,6,2,6098400,1066,11972700,0.7,0.08,0.22,33453,18,16,14,56,74,2,28,1,https://lastfm.freetls.fastly.net/i/u/300x300/837e4d37b0c4a0a65eb12177e1afb8ee.png
2026-04-24,98,'-21,77,False,False,45,-0.33,get him back!,Olivia Rodrigo,GUTS,1,1,1,5,3,2,5763450,756,11317590,0.72,0.06,0.22,28112,10,20,15,67,79,7,14,1,https://lastfm.freetls.fastly.net/i/u/300x300/e39eb31f874f4a5c4afa836845141437.jpg
2026-04-24,99,'-12,87,False,False,44,-0.3,love is embarrassing,Olivia Rodrigo,GUTS,1,1,1,5,3,2,4591125,802,12017880,0.65,0.07,0.27,26117,10,18,16,63,80,8,14,1,https://lastfm.freetls.fastly.net/i/u/300x300/e39eb31f874f4a5c4afa836845141437.jpg
2026-04-24,100,'-21,79,False,False,43,-0.35,Drop Dead,Olivia Rodrigo,Drop Dead,3,1,3,15,3,6,9216900,268,48252240,0.54,0.01,0.45,41195,24,19,0,66,0,79,2,1,https://lastfm.freetls.fastly.net/i/u/300x300/83ab92064fe63e2c93b44c7acc24297f.jpg
