Week,Song Name,Artist Name,Streams,Sales,Airplay
2023-03-31,After LIKE,IVE,1,1,1
2023-03-31,John Hughes Movie,Maisie Peters,3,3,1
2023-03-31,ANTIFRAGILE,LE SSERAFIM,10,4,7
2023-03-31,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,3,3,1
2023-03-31,Midnight Rain,Taylor Swift,11,11,1
2023-03-31,Body Better,Maisie Peters,1,1,1
2023-03-31,OMG,NewJeans,1,1,1
2023-03-31,sulutera,princessrica,2,2,1
2023-03-31,S.L.U.T.,ppcocaine,1,1,1
2023-03-31,Dora The Explorer Theme,Dora The Explorer,1,1,1
2023-03-31,Take me away,Emily montes,1,1,1
2023-03-31,The Fox (What Does The Fox Say?),Ylvis,1,1,1
2023-03-31,Among Us in Real Life,Rebecca Zamolo,1,1,1
2023-03-31,Freaky,Trisha Paytas,1,1,1
2023-03-31,Real Women Vote,The Deplorable Choir,1,1,1
2023-03-31,Among Us (Trap Remix),Leonz,1,1,1
2023-03-31,Mask,--,1,1,1
2023-03-31,Mask,Dream,1,1,1
2023-03-31,Bing Bong Zoo,Peppa Pig,1,1,1
2023-03-31,I Love You Jesus,Trisha Paytas,1,1,1
2023-03-31,minor,Gracie Abrams,13,13,1
2023-03-31,Long Sleeves,Gracie Abrams,13,13,1
2023-03-31,I miss you I’m sorry,Gracie Abrams,13,13,1
2023-03-31,tehe,Gracie Abrams,13,13,1
2023-03-31,Friend,Gracie Abrams,13,12,2
2023-03-31,Will you cry?,Gracie Abrams,2,2,1
2023-03-31,I should hate you,Gracie Abrams,2,2,1
2023-03-31,Where do we go now?,Gracie Abrams,2,2,1
2023-03-31,Full machine,Gracie Abrams,2,2,1
2023-03-31,I know it won't work,Gracie Abrams,2,2,1
2023-03-31,Best,Gracie Abrams,2,2,1
2023-03-31,Under / Over,Gracie Abrams,15,15,1
2023-03-31,21,Gracie Abrams,15,15,1
2023-03-31,I’m Trying (Not Friends),Maisie Peters,16,16,1
2023-03-31,Kitsch,IVE,39,25,11
2023-03-31,Lost the Breakup,Maisie Peters,3,1,3
2023-03-31,#Cookie Jar,Red Velvet,1,1,1
2023-03-31,Young Dumb Stupid,NMIXX,1,1,1
2023-03-31,Cate’s Brother,Maisie Peters,2,2,1
2023-03-31,All Too Well (10 Minute Version) (Taylor's Version) (From the Vault),Taylor Swift,2,2,1
2023-03-31,The Very First Night (Taylor's Version) (From the Vault),Taylor Swift,1,1,1
2023-03-31,Run (feat. Ed Sheeran) (Taylor’s Version) (From the Vault),Taylor Swift,2,2,1
2023-03-31,Forever Winter (Taylor's Version) (From the Vault),Taylor Swift,2,2,1
2023-03-31,Message in a Bottle (Taylor's Version) (From the Vault),Taylor Swift,1,1,1
2023-03-31,Babe (Taylor's Version) (From the Vault),Taylor Swift,1,1,1
2023-03-31,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From the Vault),Taylor Swift,2,2,1
2023-03-31,Better Man (Taylor's Version) (From the Vault),Taylor Swift,1,1,1
2023-03-31,Ronan (Taylor's Version),Taylor Swift,2,2,1
2023-03-31,Stay Stay Stay (Taylor's Version),Taylor Swift,3,1,3
2023-03-31,I Almost Do (Taylor's Version),Taylor Swift,2,2,1
2023-03-31,Treacherous (Taylor's Version),Taylor Swift,3,1,3
2023-03-31,Red (Taylor's Version),Taylor Swift,1,1,1
2023-03-31,State of Grace (Taylor's Version),Taylor Swift,1,1,1
2023-03-31,mirrorball,Taylor Swift,2,2,1
2023-03-31,evermore (feat. Bon Iver),Taylor Swift,2,2,1
2023-03-31,Back to December,Taylor Swift,1,1,1
2023-03-31,BEHIND THE MASK,TWICE,1,1,1
2023-03-31,fake smile,Ariana Grande,1,1,1
2023-03-31,Dear John,Taylor Swift,1,1,1
2023-03-31,The Happiest Girl,BLACKPINK,2,2,1
2023-03-31,다녀가요,Loona,1,1,1
2023-03-31,Soon You’ll Get Better (feat. The Chicks),Taylor Swift,1,1,1
2023-03-31,Good Enough,Maisie Peters,1,1,1
2023-03-31,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From the Vault),Taylor Swift,2,1,2
2023-03-31,Sick Of Losing Soulmates,dodie,10,10,1
2023-03-31,6/10,dodie,4,4,1
2023-03-31,Not What I Meant (feat. Lewis Watson),dodie,1,1,1
2023-03-31,Arms Unfolding,dodie,1,1,1
2023-03-31,Back to December - Acoustic,Taylor Swift,1,1,1
2023-03-31,The Archer,Taylor Swift,1,1,1
2023-03-31,this is me trying,Taylor Swift,1,1,1
2023-03-31,my tears ricochet,Taylor Swift,1,1,1
2023-03-31,tolerate it,Taylor Swift,1,1,1
2023-03-31,happiness,Taylor Swift,1,1,1
2023-03-31,Come Back...Be Here (Taylor's Version),Taylor Swift,1,1,1
2023-03-31,The Moment I Knew (Taylor's Version),Taylor Swift,1,1,1
2023-03-31,Sad Beautiful Tragic (Taylor's Version),Taylor Swift,1,1,1
2023-03-31,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),Taylor Swift,1,1,1
2023-03-31,When We Were Kids,TWICE,1,1,1
2023-03-31,Someone Like You,Adele,1,1,1
2023-03-31,Lose You to Love Me,Selena Gomez,1,1,1
2023-03-31,Evergreen (You Didn’t Deserve Me At All),Omar Apollo,1,1,1
2023-03-31,Jar of Hearts,Christina Perri,1,1,1
2023-03-31,Because of You,Kelly Clarkson,1,1,1
2023-03-31,Walkin’ in Time,THE BOYZ,1,1,1
2023-03-31,Happier Than Ever,Billie Eilish,1,1,1
2023-03-31,Funeral,Phoebe Bridgers,1,1,1
2023-03-31,All I Ask,Adele,1,1,1
2023-03-31,All I Want,Olivia Rodrigo,1,1,1
2023-03-31,burned out,dodie,1,1,1
2023-03-31,Guiltless,dodie,1,1,1
2023-03-31,If I'm Being Honest,dodie,1,1,1
2023-03-31,She,dodie,1,1,1
2023-03-31,Liability,Lorde,1,1,1
2023-03-31,Reckless,Madison Beer,1,1,1
2023-03-31,HUMAN,dodie,1,1,1
2023-03-31,Bejeweled,Taylor Swift,15,13,3
2023-03-31,Love Him I Don’t,Maisie Peters,1,1,1
2023-03-31,Question...?,Taylor Swift,1,1,1
2023-03-31,Holy Ground (Taylor's Version),Taylor Swift,1,1,1
2023-03-31,Right Now,Gracie Abrams,1,1,1
2023-03-31,The Blue,Gracie Abrams,1,1,1
2023-03-31,Fault Line,Gracie Abrams,1,1,1
2023-03-31,This Is What The Drugs Are For,Gracie Abrams,1,1,1
2023-03-31,Difficult,Gracie Abrams,1,1,1
2023-03-31,Amelie,Gracie Abrams,1,1,1
2023-03-31,Fearless (Taylor’s Version),Taylor Swift,4,4,1
2023-03-31,You're on Your Own Kid,Taylor Swift,2,2,1
2023-03-31,Eyes Open (Taylor's Version),Taylor Swift,1,1,1
2023-03-31,I'm So Pretty,Nature,1,1,1
2023-03-31,Up!,Kep1er,1,1,1
2023-03-31,WA DA DA,Kep1er,1,1,1
2023-03-31,MAGO,GFRIEND,1,1,1
2023-03-31,Apple,GFRIEND,1,1,1
2023-03-31,Fever,GFRIEND,1,1,1
2023-03-31,Sunrise,GFRIEND,1,1,1
2023-03-31,Sunny Summer,GFRIEND,1,1,1
2023-03-31,Time for the moon night,GFRIEND,1,1,1
2023-03-31,SUMMER RAIN,GFRIEND,1,1,1
2023-03-31,LOVE WHISPER,GFRIEND,1,1,1
2023-03-31,FINGERTIP,GFRIEND,1,1,1
2023-03-31,NAVILLERA,GFRIEND,3,1,3
2023-03-31,Rough,GFRIEND,1,1,1
2023-03-31,Me Gustas Tu,GFRIEND,2,1,2
2023-03-31,Glass Bead,GFRIEND,1,1,1
2023-03-31,LA DI DA,Everglow,6,1,6
2023-03-31,Pirate,Everglow,1,1,1
2023-03-31,FIRST,Everglow,4,1,4
2023-03-31,Would You Be So Kind,dodie,3,3,1
2023-03-31,you,dodie,3,3,1
2023-03-31,Instrumental,dodie,3,3,1
2023-03-31,In The Middle,dodie,3,3,1
2023-03-31,Intertwined,dodie,3,3,1
2023-03-31,When - Live,dodie,2,2,1
2023-03-31,Absolutely Smitten,dodie,2,2,1
2023-03-31,I Have A Hole In My Tooth (And My Dentist is Shut),dodie,2,2,1
2023-03-31,WAP (feat. Megan Thee Stallion),Cardi B,1,1,1
2023-03-31,Karma,Taylor Swift,1,1,1
2023-03-31,Mastermind,Taylor Swift,1,1,1
2023-03-31,Vigilante Shit,Taylor Swift,1,1,1
2023-03-31,Anti-Hero,Taylor Swift,1,1,1
2023-03-31,Lavender Haze,Taylor Swift,1,1,1
2023-04-07,Forever & Always (Taylor’s Version),Taylor Swift,12,3,10
2023-04-07,You Belong with Me (Taylor’s Version),Taylor Swift,33,7,14
2023-04-07,Daylight,Taylor Swift,1,1,1
2023-04-07,Paris,Taylor Swift,2,2,1
2023-04-07,Call It What You Want,Taylor Swift,1,1,1
2023-04-07,King of My Heart,Taylor Swift,1,1,1
2023-04-07,Sweet Nothing,Taylor Swift,2,2,1
2023-04-07,I Think He Knows,Taylor Swift,1,1,1
2023-04-07,Lavender Haze,Taylor Swift,2,2,1
2023-04-07,Dress,Taylor Swift,1,1,1
2023-04-07,the lakes - bonus track,Taylor Swift,1,1,1
2023-04-07,...Ready for It?,Taylor Swift,2,2,1
2023-04-07,Delicate,Taylor Swift,2,2,1
2023-04-07,invisible string,Taylor Swift,1,1,1
2023-04-07,Lover,Taylor Swift,5,5,1
2023-04-07,Love Me Like This,NMIXX,7,7,1
2023-04-07,All Too Well (Taylor's Version),Taylor Swift,4,4,1
2023-04-07,BOYS LIKE YOU,dodie,66,64,3
2023-04-07,Bejeweled,Taylor Swift,3,3,1
2023-04-07,You Signed Up For This,Maisie Peters,3,3,1
2023-04-07,Boy's a liar Pt. 2,PinkPantheress,37,5,20
2023-04-07,Young Dumb Stupid,NMIXX,3,3,1
2023-04-07,Fearless (Taylor’s Version),Taylor Swift,5,5,1
2023-04-07,ANTIFRAGILE,LE SSERAFIM,2,2,1
2023-04-07,I’m Trying (Not Friends),Maisie Peters,3,3,1
2023-04-07,DICE,NMIXX,13,13,1
2023-04-07,If This Was a Movie (Taylor’s Version),Taylor Swift,3,3,1
2023-04-07,LOVE DIVE,IVE,2,2,1
2023-04-07,Body Better,Maisie Peters,3,3,1
2023-04-07,Just Did It,NMIXX,6,6,1
2023-04-07,Holy Ground (Taylor's Version),Taylor Swift,2,2,1
2023-04-07,Guiltless,dodie,47,47,1
2023-04-07,OMG,NewJeans,6,6,1
2023-04-07,HOME,NMIXX,6,6,1
2023-04-07,Midnight Rain,Taylor Swift,10,4,5
2023-04-07,Lonely Bones,dodie,49,49,1
2023-04-07,Kitsch,IVE,2,2,1
2023-04-07,My Gosh,NMIXX,6,6,1
2023-04-07,22 (Taylor's Version),Taylor Swift,2,2,1
2023-04-07,hot mess,dodie,64,63,2
2023-04-07,Cate’s Brother,Maisie Peters,9,9,1
2023-04-07,PAXXWORD,NMIXX,6,6,1
2023-04-07,secret for the mad,dodie,59,59,1
2023-04-07,Ditto,NewJeans,6,6,1
2023-04-07,happiness,Taylor Swift,9,2,5
2023-04-07,Under / Over,Gracie Abrams,6,6,1
2023-04-07,21,Gracie Abrams,6,6,1
2023-04-07,Ego,Beyoncé,1,1,1
2023-04-07,Video Phone,Beyoncé,1,1,1
2023-04-07,Sweet Dreams,Beyoncé,1,1,1
2023-04-07,Radio,Beyoncé,1,1,1
2023-04-07,Broken-Hearted Girl,Beyoncé,1,1,1
2023-04-07,If I Were a Boy,Beyoncé,1,1,1
2023-04-07,If,Beyoncé,1,1,1
2023-04-07,Listen (from the Motion Picture Dreamgirls),Beyoncé,1,1,1
2023-04-07,Resentment,Beyoncé,1,1,1
2023-04-07,Deja Vu (feat. Jay-Z),Beyoncé,1,1,1
2023-04-07,Freakum Dress,Beyoncé,1,1,1
2023-04-07,World Wide Woman,Beyoncé,1,1,1
2023-04-07,Upgrade U (feat. Jay-Z),Beyoncé,1,1,1
2023-04-07,Green Light,Beyoncé,1,1,1
2023-04-07,Dangerously In Love,Beyoncé,1,1,1
2023-04-07,Signs (feat. Missy Elliott),Beyoncé,1,1,1
2023-04-07,Me Myself and I,Beyoncé,1,1,1
2023-04-07,Naughty Girl,Beyoncé,1,1,1
2023-04-07,Top Off - Homecoming Live,Beyoncé,1,1,1
2023-04-07,Formation,Beyoncé,1,1,1
2023-04-07,***Flawless (feat. Chimamanda Ngozi Adichie),Beyoncé,1,1,1
2023-04-07,Countdown,Beyoncé,2,2,1
2023-04-07,Single Ladies (Put a Ring on It),Beyoncé,1,1,1
2023-04-07,Irreplaceable,Beyoncé,1,1,1
2023-04-07,Crazy in Love (feat. JAY-Z),Beyoncé,1,1,1
2023-04-07,Nothing Else Matters,Little Mix,1,1,1
2023-04-07,Right Now,Gracie Abrams,1,1,1
2023-04-07,Block me out,Gracie Abrams,1,1,1
2023-04-07,Stay Young,Maisie Peters,1,1,1
2023-04-07,Long Sleeves,Gracie Abrams,2,2,1
2023-04-07,Not Another Rockstar,Maisie Peters,1,1,1
2023-04-07,Will you cry?,Gracie Abrams,1,1,1
2023-04-07,Blonde,Maisie Peters,1,1,1
2023-04-07,Amelie,Gracie Abrams,1,1,1
2023-04-07,Boy,Maisie Peters,2,1,2
2023-04-07,Rolling in the Deep,Adele,1,1,1
2023-04-07,What the Hell,Avril Lavigne,1,1,1
2023-04-07,Thot Shit,Megan Thee Stallion,1,1,1
2023-04-07,Mess It Up,Gracie Abrams,1,1,1
2023-04-07,John Hughes Movie,Maisie Peters,2,2,1
2023-04-07,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),Taylor Swift,1,1,1
2023-04-07,Best,Gracie Abrams,2,2,1
2023-04-07,Cate’s Brother - Matt's Version,Maisie Peters,1,1,1
2023-04-07,No Big Deal (I Love You),dodie,3,3,1
2023-04-07,Got Weird,dodie,3,3,1
2023-04-07,Attention,NewJeans,2,2,1
2023-04-07,After LIKE,IVE,1,1,1
2023-04-07,WOMB,Melanie Martinez,2,2,1
2023-04-07,EVIL,Melanie Martinez,1,1,1
2023-04-07,NYMPHOLOGY,Melanie Martinez,4,2,3
2023-04-07,MOON CYCLE,Melanie Martinez,2,2,1
2023-04-07,THE CONTORTIONIST,Melanie Martinez,2,2,1
2023-04-07,BATTLE OF THE LARYNX,Melanie Martinez,1,1,1
2023-04-07,LEECHES,Melanie Martinez,1,1,1
2023-04-07,SPIDER WEB,Melanie Martinez,2,2,1
2023-04-07,LIGHT SHOWER,Melanie Martinez,2,2,1
2023-04-07,FAERIE SOIRÉE,Melanie Martinez,1,1,1
2023-04-07,TUNNEL VISION,Melanie Martinez,2,2,1
2023-04-07,VOID,Melanie Martinez,2,2,1
2023-04-07,DEATH,Melanie Martinez,2,2,1
2023-04-07,Maroon,Taylor Swift,2,2,1
2023-04-07,ivy,Taylor Swift,4,4,1
2023-04-07,Sweeter Than Fiction - From One Chance Soundtrack,Taylor Swift,1,1,1
2023-04-07,minor,Gracie Abrams,2,2,1
2023-04-07,I miss you I’m sorry,Gracie Abrams,2,2,1
2023-04-07,tehe,Gracie Abrams,2,2,1
2023-04-07,Friend,Gracie Abrams,2,2,1
2023-04-07,LOVE FOOLISH,TWICE,6,6,1
2023-04-07,TRICK IT,TWICE,6,6,1
2023-04-07,GET LOUD,TWICE,6,6,1
2023-04-07,RAINBOW,TWICE,6,6,1
2023-04-07,Feel Special,TWICE,6,6,1
2023-04-07,Hermit the Frog,Marina,1,1,1
2023-04-07,Mr Loverman,Ricky Montgomery,1,1,1
2023-04-07,Tennis Court,Lorde,1,1,1
2023-04-07,Alphabet Boy,Melanie Martinez,1,1,1
2023-04-07,Now I'm In It - Bonus Track,HAIM,1,1,1
2023-04-07,Pray to God (feat. HAIM),Calvin Harris,1,1,1
2023-04-07,The Wire,HAIM,1,1,1
2023-04-07,The Blue,Gracie Abrams,1,1,1
2023-04-07,Bubblegum Bitch,Marina,1,1,1
2023-04-07,Liability,Lorde,1,1,1
2023-04-07,Soap,Melanie Martinez,1,1,1
2023-04-07,Boy's a liar,PinkPantheress,1,1,1
2023-04-07,Would You Be So Kind,dodie,1,1,1
2023-04-07,How to Be a Heartbreaker,Marina,1,1,1
2023-04-07,ICU,Phoebe Bridgers,1,1,1
2023-04-07,Supercut,Lorde,1,1,1
2023-04-07,Cry Baby,Melanie Martinez,1,1,1
2023-04-07,Arms Unfolding,dodie,1,1,1
2023-04-07,Are You Satisfied?,Marina,1,1,1
2023-04-07,Apple Cider,beabadoobee,1,1,1
2023-04-07,Royals,Lorde,2,2,1
2023-04-07,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2023-04-07,Mrs. Potato Head,Melanie Martinez,1,1,1
2023-04-07,She,dodie,1,1,1
2023-04-07,Primadonna,Marina,1,1,1
2023-04-07,Funeral,Phoebe Bridgers,2,2,1
2023-04-07,Play Date,Melanie Martinez,1,1,1
2023-04-07,no body no crime (feat. HAIM),Taylor Swift,2,2,1
2023-04-07,Green Light,Lorde,1,1,1
2023-04-07,Sofia,Clairo,1,1,1
2023-04-07,Birch,Big Red Machine,1,1,1
2023-04-07,Reckless,Madison Beer,1,1,1
2023-04-07,Clean,Taylor Swift,1,1,1
2023-04-07,I should hate you,Gracie Abrams,1,1,1
2023-04-07,Sick Of Losing Soulmates,dodie,2,2,1
2023-04-07,Perfect Places,Lorde,1,1,1
2023-04-07,Gasoline (feat. Taylor Swift),HAIM,2,2,1
2023-04-07,Good Enough,Maisie Peters,1,1,1
2023-04-07,tolerate it,Taylor Swift,3,3,1
2023-04-07,Difficult,Gracie Abrams,1,1,1
2023-04-07,Scott Street,Phoebe Bridgers,1,1,1
2023-04-07,This Is What The Drugs Are For,Gracie Abrams,1,1,1
2023-04-07,Psycho,Maisie Peters,1,1,1
2023-04-07,you,dodie,1,1,1
2023-04-07,Break it off - Bonus,PinkPantheress,1,1,1
2023-04-07,Me & My Dog,boygenius,1,1,1
2023-04-07,Garden Song,Phoebe Bridgers,1,1,1
2023-04-07,Love Him I Don’t,Maisie Peters,1,1,1
2023-04-07,In The Middle,dodie,1,1,1
2023-04-07,Pain,PinkPantheress,1,1,1
2023-04-07,Forgive Myself,Griff,1,1,1
2023-04-07,Motion Sickness,Phoebe Bridgers,2,2,1
2023-04-07,Full machine,Gracie Abrams,1,1,1
2023-04-07,I'm Gonna Be a Star,TWICE,1,1,1
2023-04-07,I Heart ?,Taylor Swift,1,1,1
2023-04-07,Beautiful Eyes,Taylor Swift,1,1,1
2023-04-07,Tell Your Girlfriend,Rebecca Levy,1,1,1
2023-04-07,The Gold - Phoebe Bridgers Version,Manchester Orchestra,1,1,1
2023-04-07,Where do we go now?,Gracie Abrams,1,1,1
2023-04-07,Absolutely Smitten,dodie,1,1,1
2023-04-07,Attracted to You,PinkPantheress,1,1,1
2023-04-07,Oh No!,Marina,2,2,1
2023-04-07,I know it won't work,Gracie Abrams,1,1,1
2023-04-07,Not What I Meant (feat. Lewis Watson),dodie,1,1,1
2023-04-07,Love to Keep Me Warm,Laufey,1,1,1
2023-04-07,Lost the Breakup,Maisie Peters,1,1,1
2023-04-07,Kyoto,Phoebe Bridgers,1,1,1
2023-04-07,Renegade,Big Red Machine,2,2,1
2023-04-07,Dear Reader,Taylor Swift,1,1,1
2023-04-07,Would've Could've Should've,Taylor Swift,1,1,1
2023-04-07,Glitch,Taylor Swift,1,1,1
2023-04-07,High Infidelity,Taylor Swift,1,1,1
2023-04-07,Bigger Than the Whole Sky,Taylor Swift,1,1,1
2023-04-07,The Great War,Taylor Swift,1,1,1
2023-04-07,Mastermind,Taylor Swift,1,1,1
2023-04-07,Karma,Taylor Swift,1,1,1
2023-04-07,Labyrinth,Taylor Swift,1,1,1
2023-04-07,Vigilante Shit,Taylor Swift,1,1,1
2023-04-07,Question...?,Taylor Swift,1,1,1
2023-04-07,You're on Your Own Kid,Taylor Swift,1,1,1
2023-04-07,Snow on the Beach (feat. Lana Del Rey),Taylor Swift,1,1,1
2023-04-07,Anti-Hero,Taylor Swift,1,1,1
2023-04-07,Bye Bye Baby (Taylor’s Version) (From the Vault),Taylor Swift,2,2,1
2023-04-07,Don’t You (Taylor’s Version) (From the Vault),Taylor Swift,2,2,1
2023-04-07,That’s When (feat. Keith Urban) (Taylor’s Version) (From the Vault),Taylor Swift,2,2,1
2023-04-07,We Were Happy (Taylor’s Version) (From the Vault),Taylor Swift,2,2,1
2023-04-07,Mr. Perfectly Fine (Taylor’s Version) (From the Vault),Taylor Swift,2,2,1
2023-04-07,You All Over Me (feat. Maren Morris) (Taylor’s Version) (From the Vault),Taylor Swift,2,2,1
2023-04-07,Today Was a Fairytale (Taylor’s Version),Taylor Swift,2,2,1
2023-04-07,The Other Side of the Door (Taylor’s Version),Taylor Swift,2,2,1
2023-04-07,Untouchable (Taylor’s Version),Taylor Swift,1,1,1
2023-04-07,Jump Then Fall (Taylor’s Version),Taylor Swift,15,3,13
2023-04-07,Change (Taylor’s Version),Taylor Swift,2,2,1
2023-04-07,The Best Day (Taylor’s Version),Taylor Swift,2,2,1
2023-04-07,The Way I Loved You (Taylor’s Version),Taylor Swift,2,2,1
2023-04-07,You’re Not Sorry (Taylor’s Version),Taylor Swift,1,1,1
2023-04-07,Tell Me Why (Taylor’s Version),Taylor Swift,2,2,1
2023-04-07,Breathe (feat. Colbie Caillat) (Taylor’s Version),Taylor Swift,2,2,1
2023-04-07,Hey Stephen (Taylor’s Version),Taylor Swift,1,1,1
2023-04-07,Love Story (Taylor’s Version),Taylor Swift,2,2,1
2023-04-07,Fifteen (Taylor’s Version),Taylor Swift,1,1,1
2023-04-07,What's My Name?,Rihanna,1,1,1
2023-04-07,it’s time to go - bonus track,Taylor Swift,1,1,1
2023-04-07,right where you left me - bonus track,Taylor Swift,1,1,1
2023-04-07,evermore (feat. Bon Iver),Taylor Swift,1,1,1
2023-04-07,closure,Taylor Swift,1,1,1
2023-04-07,marjorie,Taylor Swift,2,2,1
2023-04-07,long story short,Taylor Swift,1,1,1
2023-04-07,cowboy like me,Taylor Swift,1,1,1
2023-04-07,coney island (feat. The National),Taylor Swift,1,1,1
2023-04-07,dorothea,Taylor Swift,1,1,1
2023-04-07,‘tis the damn season,Taylor Swift,4,2,3
2023-04-07,gold rush,Taylor Swift,1,1,1
2023-04-07,champagne problems,Taylor Swift,2,2,1
2023-04-07,willow,Taylor Swift,2,2,1
2023-04-07,Hurt,NewJeans,1,1,1
2023-04-07,Cookie,NewJeans,1,1,1
2023-04-07,Hype Boy,NewJeans,1,1,1
2023-04-07,O.O,NMIXX,3,3,1
2023-04-07,TANK,NMIXX,2,2,1
2023-04-07,COOL (Your rainbow),NMIXX,12,12,1
2023-04-07,Look What You Made Me Do,Taylor Swift,1,1,1
2023-04-07,Don’t Blame Me,Taylor Swift,1,1,1
2023-04-07,The Archer,Taylor Swift,1,1,1
2023-04-07,You Need to Calm Down,Taylor Swift,1,1,1
2023-04-07,The Man,Taylor Swift,1,1,1
2023-04-07,Cruel Summer,Taylor Swift,1,1,1
2023-04-07,Miss Americana & the Heartbreak Prince,Taylor Swift,1,1,1
2023-04-14,You Belong with Me (Taylor’s Version),Taylor Swift,83,9,25
2023-04-14,hot mess,dodie,3,3,1
2023-04-14,Body Better,Maisie Peters,3,3,1
2023-04-14,Boy's a liar Pt. 2,PinkPantheress,3,3,1
2023-04-14,Guiltless,dodie,3,3,1
2023-04-14,Kitsch,IVE,6,6,1
2023-04-14,Ditto,NewJeans,3,3,1
2023-04-14,My Gosh,NMIXX,7,7,1
2023-04-14,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),Taylor Swift,2,2,1
2023-04-14,22 (Taylor's Version),Taylor Swift,3,3,1
2023-04-14,Just Did It,NMIXX,7,7,1
2023-04-14,BOYS LIKE YOU,dodie,3,3,1
2023-04-14,secret for the mad,dodie,3,3,1
2023-04-14,Forever & Always (Taylor’s Version),Taylor Swift,70,7,25
2023-04-14,Love Me Like This,NMIXX,6,6,1
2023-04-14,PAXXWORD,NMIXX,7,7,1
2023-04-14,OMG,NewJeans,3,3,1
2023-04-14,ANTIFRAGILE,LE SSERAFIM,3,3,1
2023-04-14,After LIKE,IVE,1,1,1
2023-04-14,Midnight Rain,Taylor Swift,7,4,4
2023-04-14,All Too Well (Taylor's Version),Taylor Swift,3,3,1
2023-04-14,HOME,NMIXX,7,7,1
2023-04-14,If This Was a Movie (Taylor’s Version),Taylor Swift,45,9,16
2023-04-14,I’m Trying (Not Friends),Maisie Peters,2,2,1
2023-04-14,Cate’s Brother,Maisie Peters,3,3,1
2023-04-14,Holy Ground (Taylor's Version),Taylor Swift,14,3,12
2023-04-14,LOVE DIVE,IVE,2,2,1
2023-04-14,Lonely Bones,dodie,2,2,1
2023-04-14,Young Dumb Stupid,NMIXX,7,7,1
2023-04-14,Cate’s Brother - Matt's Version,Maisie Peters,1,1,1
2023-04-14,The Feels,TWICE,1,1,1
2023-04-14,CANDY,TWICE,1,1,1
2023-04-14,1 3 2 (JEONGYEON MINA TZUYU),TWICE,1,1,1
2023-04-14,HELLO (NAYEON MOMO CHAEYOUNG),TWICE,1,1,1
2023-04-14,PUSH & PULL (JIHYO SANA DAHYUN),TWICE,1,1,1
2023-04-14,CACTUS,TWICE,1,1,1
2023-04-14,REWIND,TWICE,1,1,1
2023-04-14,ESPRESSO,TWICE,1,1,1
2023-04-14,LAST WALTZ,TWICE,1,1,1
2023-04-14,F.I.L.A (Fall in Love Again),TWICE,1,1,1
2023-04-14,REAL YOU,TWICE,1,1,1
2023-04-14,CRUEL,TWICE,1,1,1
2023-04-14,ICON,TWICE,1,1,1
2023-04-14,MOONLIGHT,TWICE,1,1,1
2023-04-14,SCIENTIST,TWICE,1,1,1
2023-04-14,When We Were Kids,TWICE,2,2,1
2023-04-14,Gone,TWICE,2,2,1
2023-04-14,Brave,TWICE,2,2,1
2023-04-14,Trouble,TWICE,2,2,1
2023-04-14,Basics,TWICE,2,2,1
2023-04-14,Queen of Hearts,TWICE,2,2,1
2023-04-14,Talk that Talk,TWICE,2,2,1
2023-04-14,Mixtape : On Track,Stray Kids,1,1,1
2023-04-14,Mixtape : Gone Days,Stray Kids,1,1,1
2023-04-14,SLUMP - Tower of God ED,Stray Kids,1,1,1
2023-04-14,TOP - Tower of God OP,Stray Kids,1,1,1
2023-04-14,Haven,Stray Kids,1,1,1
2023-04-14,TA,Stray Kids,1,1,1
2023-04-14,Blueprint,Stray Kids,1,1,1
2023-04-14,Phobia,Stray Kids,1,1,1
2023-04-14,Another Day,Stray Kids,1,1,1
2023-04-14,Airplane,Stray Kids,1,1,1
2023-04-14,Pacemaker,Stray Kids,1,1,1
2023-04-14,Easy,Stray Kids,1,1,1
2023-04-14,God’s Menu,Stray Kids,1,1,1
2023-04-14,GO LIVE,Stray Kids,1,1,1
2023-04-14,Labyrinth,Taylor Swift,1,1,1
2023-04-14,Bejeweled,Taylor Swift,3,3,1
2023-04-14,Maroon,Taylor Swift,1,1,1
2023-04-14,Boyfriend,Justin Bieber,1,1,1
2023-04-14,Black Widow,Iggy Azalea,1,1,1
2023-04-14,Fifteen (Taylor’s Version),Taylor Swift,3,3,1
2023-04-14,Hello Kitty,Avril Lavigne,1,1,1
2023-04-14,Young Wild & Free (feat. Bruno Mars),Snoop Dogg,1,1,1
2023-04-14,She's So Mean,Matchbox Twenty,1,1,1
2023-04-14,#Beautiful,Mariah Carey,1,1,1
2023-04-14,Same Old Love,Selena Gomez,1,1,1
2023-04-14,I Kissed a Girl,Katy Perry,1,1,1
2023-04-14,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,2,2,1
2023-04-14,Nobody (Eng ver.),Wonder Girls,1,1,1
2023-04-14,Castle on the Hill,Ed Sheeran,1,1,1
