Week,Song Name,Artist Name,Streams,Sales,Airplay
2022-03-11,Like OOH-AHH,TWICE,1,1,1
2022-03-11,Birch (feat. Taylor Swift),Big Red Machine,1,1,1
2022-03-11,Renegade (feat. Taylor Swift),Big Red Machine,1,1,1
2022-03-11,it’s time to go - bonus track,Taylor Swift,1,1,1
2022-03-11,right where you left me - bonus track,Taylor Swift,1,1,1
2022-03-11,evermore (feat. Bon Iver),Taylor Swift,2,1,2
2022-03-11,closure,Taylor Swift,1,1,1
2022-03-11,marjorie,Taylor Swift,1,1,1
2022-03-11,long story short,Taylor Swift,1,1,1
2022-03-11,cowboy like me,Taylor Swift,1,1,1
2022-03-11,ivy,Taylor Swift,1,1,1
2022-03-11,coney island (feat. The National),Taylor Swift,1,1,1
2022-03-11,dorothea,Taylor Swift,1,1,1
2022-03-11,happiness,Taylor Swift,1,1,1
2022-03-11,no body no crime (feat. HAIM),Taylor Swift,1,1,1
2022-03-11,tolerate it,Taylor Swift,1,1,1
2022-03-11,‘tis the damn season,Taylor Swift,1,1,1
2022-03-11,champagne problems,Taylor Swift,1,1,1
2022-03-11,willow,Taylor Swift,1,1,1
2022-03-11,the lakes - bonus track,Taylor Swift,1,1,1
2022-03-11,hoax,Taylor Swift,1,1,1
2022-03-11,peace,Taylor Swift,1,1,1
2022-03-11,betty,Taylor Swift,1,1,1
2022-03-11,epiphany,Taylor Swift,1,1,1
2022-03-11,mad woman,Taylor Swift,1,1,1
2022-03-11,invisible string,Taylor Swift,1,1,1
2022-03-11,illicit affairs,Taylor Swift,1,1,1
2022-03-11,this is me trying,Taylor Swift,1,1,1
2022-03-11,august,Taylor Swift,1,1,1
2022-03-11,seven,Taylor Swift,1,1,1
2022-03-11,mirrorball,Taylor Swift,1,1,1
2022-03-11,my tears ricochet,Taylor Swift,1,1,1
2022-03-11,exile (feat. Bon Iver),Taylor Swift,1,1,1
2022-03-11,the last great american dynasty,Taylor Swift,1,1,1
2022-03-11,cardigan,Taylor Swift,1,1,1
2022-03-11,the 1,Taylor Swift,1,1,1
2022-03-11,Only The Young - Featured in Miss Americana,Taylor Swift,1,1,1
2022-03-11,Christmas Tree Farm,Taylor Swift,1,1,1
2022-03-11,Daylight,Taylor Swift,1,1,1
2022-03-11,It’s Nice to Have a Friend,Taylor Swift,1,1,1
2022-03-11,Afterglow,Taylor Swift,1,1,1
2022-03-11,You Need to Calm Down,Taylor Swift,1,1,1
2022-03-11,False God,Taylor Swift,1,1,1
2022-03-11,Soon You’ll Get Better (feat. The Chicks),Taylor Swift,1,1,1
2022-03-11,Death by a Thousand Cuts,Taylor Swift,1,1,1
2022-03-11,Cornelia Street,Taylor Swift,1,1,1
2022-03-11,Paper Rings,Taylor Swift,1,1,1
2022-03-11,Miss Americana & the Heartbreak Prince,Taylor Swift,1,1,1
2022-03-11,The Archer,Taylor Swift,1,1,1
2022-03-11,The Man,Taylor Swift,1,1,1
2022-03-11,Lover,Taylor Swift,1,1,1
2022-03-11,I Forgot That You Existed,Taylor Swift,1,1,1
2022-03-11,Babe,Sugarland,1,1,1
2022-03-11,New Year’s Day,Taylor Swift,1,1,1
2022-03-11,Call It What You Want,Taylor Swift,1,1,1
2022-03-11,Dress,Taylor Swift,1,1,1
2022-03-11,Dancing With Our Hands Tied,Taylor Swift,1,1,1
2022-03-11,King of My Heart,Taylor Swift,1,1,1
2022-03-11,Getaway Car,Taylor Swift,1,1,1
2022-03-11,Gorgeous,Taylor Swift,1,1,1
2022-03-11,So It Goes...,Taylor Swift,1,1,1
2022-03-11,Don’t Blame Me,Taylor Swift,1,1,1
2022-03-11,I Did Something Bad,Taylor Swift,1,1,1
2022-03-11,End Game,Taylor Swift,1,1,1
2022-03-11,I Don’t Wanna Live Forever (Fifty Shades Darker),Zayn,1,1,1
2022-03-11,You Are in Love,Taylor Swift,1,1,1
2022-03-11,Wonderland,Taylor Swift,1,1,1
2022-03-11,Clean,Taylor Swift,1,1,1
2022-03-11,I Know Places,Taylor Swift,1,1,1
2022-03-11,This Love,Taylor Swift,1,1,1
2022-03-11,How You Get the Girl,Taylor Swift,1,1,1
2022-03-11,Wildest Dreams (Taylor's Version),Taylor Swift,1,1,1
2022-03-11,I Wish You Would,Taylor Swift,1,1,1
2022-03-11,All You Had to Do Was Stay,Taylor Swift,1,1,1
2022-03-11,Welcome to New York,Taylor Swift,1,1,1
2022-03-11,Sweeter Than Fiction - From One Chance Soundtrack,Taylor Swift,1,1,1
2022-03-11,Highway Don't Care,Tim McGraw,1,1,1
2022-03-11,All Too Well (10 Minute Version) (Taylor's Version) (From the Vault),Taylor Swift,1,1,1
2022-03-11,The Very First Night (Taylor's Version) (From the Vault),Taylor Swift,1,1,1
2022-03-11,Run (feat. Ed Sheeran) (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2022-03-11,Forever Winter (Taylor's Version) (From the Vault),Taylor Swift,1,1,1
2022-03-11,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2022-03-11,Babe (Taylor's Version) (From the Vault),Taylor Swift,1,1,1
2022-03-11,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2022-03-11,Better Man (Taylor's Version) (From the Vault),Taylor Swift,1,1,1
2022-03-11,State of Grace (Acoustic Version) (Taylor's Version),Taylor Swift,1,1,1
2022-03-11,Come Back...Be Here (Taylor's Version),Taylor Swift,1,1,1
2022-03-11,The Moment I Knew (Taylor's Version),Taylor Swift,1,1,1
2022-03-11,Begin Again (Taylor's Version),Taylor Swift,1,1,1
2022-03-11,Starlight (Taylor's Version),Taylor Swift,1,1,1
2022-03-11,The Lucky One (Taylor's Version),Taylor Swift,1,1,1
2022-03-11,Sad Beautiful Tragic (Taylor's Version),Taylor Swift,1,1,1
2022-03-11,Holy Ground (Taylor's Version),Taylor Swift,1,1,1
2022-03-11,Stay Stay Stay (Taylor's Version),Taylor Swift,1,1,1
2022-03-11,I Almost Do (Taylor's Version),Taylor Swift,1,1,1
2022-03-11,Treacherous (Taylor's Version),Taylor Swift,1,1,1
2022-03-18,All Too Well (Taylor's Version),Taylor Swift,7,7,1
2022-03-18,Hobgoblin,CLC,9,9,1
2022-03-18,Butterfly,WJSN,16,16,1
2022-03-18,GingaMingaYo (the strange world),Billlie,9,9,1
2022-03-18,WA DA DA,Kep1er,13,13,1
2022-03-18,ME,CLC,17,16,2
2022-03-18,UNNATURAL,WJSN,19,19,1
2022-03-18,Zig Zag,Weeekly,26,25,2
2022-03-18,Love O'Clock,WJSN,2,2,1
2022-03-18,Coloring Book,OH MY GIRL,2,2,1
2022-03-18,Listen To My Word,OH MY GIRL,2,2,1
2022-03-18,WINDY DAY,OH MY GIRL,2,2,1
2022-03-18,Liar Liar (Korean Version),OH MY GIRL,2,2,1
2022-03-18,CLOSER,OH MY GIRL,2,2,1
2022-03-18,CUPID,OH MY GIRL,3,3,1
2022-03-18,Odd Eye,Dreamcatcher,1,1,1
2022-03-18,BOCA,Dreamcatcher,2,2,1
2022-03-18,R.o.S.E BLUE (Prod. ESTi),Dreamcatcher,2,2,1
2022-03-18,Scream,Dreamcatcher,2,2,1
2022-03-18,Deja Vu,Dreamcatcher,2,2,1
2022-03-18,PIRI,Dreamcatcher,2,2,1
2022-03-18,Over the Sky,Dreamcatcher,2,2,1
2022-03-18,What,Dreamcatcher,2,2,1
2022-03-18,YOU AND I,Dreamcatcher,2,2,1
2022-03-18,Full Moon,Dreamcatcher,2,2,1
2022-03-18,Fly high,Dreamcatcher,2,2,1
2022-03-18,GOOD NIGHT,Dreamcatcher,2,2,1
2022-03-18,Chase Me,Dreamcatcher,2,2,1
2022-03-18,Let Me In,WJSN,5,5,1
2022-03-18,As you Wish,WJSN,15,14,2
2022-03-18,Boogie Up,WJSN,6,6,1
2022-03-18,La La Love,WJSN,6,6,1
2022-03-18,Save Me Save You,WJSN,7,7,1
2022-03-18,Dreams Come True,WJSN,9,8,2
2022-03-18,Happy,WJSN,7,7,1
2022-03-18,I Wish,WJSN,7,7,1
2022-03-18,Secret,WJSN,9,9,1
2022-03-18,MoMoMo,WJSN,15,14,2
2022-03-18,Call Me Maybe,Carly Rae Jepsen,1,1,1
2022-03-18,Hide & Seek,Loona,1,1,1
2022-03-18,Wake Me Up,TWICE,2,2,1
2022-03-18,SUNSET,TWICE,1,1,1
2022-03-18,Ding Ding Dong,Loona,1,1,1
2022-03-18,BeBe,WJSN,6,6,1
2022-03-18,Dreams Come True (Chinese Ver.),WJSN,1,1,1
2022-03-18,Thawing,WJSN,1,1,1
2022-03-18,Starry Moment,WJSN,1,1,1
2022-03-18,Renaissance,WJSN,1,1,1
2022-03-18,Don’t Touch,WJSN,1,1,1
2022-03-18,Full Moon,WJSN,1,1,1
2022-03-18,BADABOOM,WJSN,1,1,1
2022-03-18,WW,WJSN,1,1,1
2022-03-18,LIGHTS UP,WJSN,1,1,1
2022-03-18,Luckitty-cat,WJSN,5,5,1
2022-03-18,Our Garden,WJSN,1,1,1
2022-03-18,Tra-la,WJSN,1,1,1
2022-03-18,Where You Are,WJSN,1,1,1
2022-03-18,Pantomime,WJSN,9,9,1
2022-03-18,HOLA,WJSN,1,1,1
2022-03-18,I Wish You Would,Taylor Swift,2,1,2
2022-03-18,She,dodie,3,3,1
2022-03-18,Love Story (Taylor’s Version),Taylor Swift,6,6,1
2022-03-18,I WANT YOU BACK,TWICE,7,7,1
2022-03-18,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From the Vault),Taylor Swift,7,7,1
2022-03-18,BLACK DRESS,CLC,8,8,1
2022-03-18,MOONLIGHT,TWICE,7,7,1
2022-03-18,HULA HOOP,Loona,1,1,1
2022-03-18,NAVILLERA,GFRIEND,5,5,1
2022-03-18,favOriTe,Loona,1,1,1
2022-03-18,love4eva (feat. Grimes),LOONA/yyxy,1,1,1
2022-03-18,Egoist (Olivia Hye),Loona,1,1,1
2022-03-18,One & Only (Go Won),Loona,1,1,1
2022-03-18,Heart Attack (츄),Loona,1,1,1
2022-03-18,The Carol 2.0 (Vivi Choerry Yves),Loona,1,1,1
2022-03-18,new,Loona,1,1,1
2022-03-18,Sweet Crazy Love,LOOΠΔ / ODD EYE CIRCLE,1,1,1
2022-03-18,Girl Front,LOOΠΔ / ODD EYE CIRCLE,1,1,1
2022-03-18,Love Cherry Motion,Loona,1,1,1
2022-03-18,Singing In The Rain,Loona,1,1,1
2022-03-18,Eclipse,Loona,1,1,1
2022-03-18,Sonatine,LOOΠΔ 1/3,1,1,1
2022-03-18,Everyday I Love You,Loona,1,1,1
2022-03-18,Love & Live,LOOΠΔ 1/3,1,1,1
2022-03-18,키스는 다음에,Loona,1,1,1
2022-03-18,소년 소녀,Loona,1,1,1
2022-03-18,다녀가요,Loona,1,1,1
2022-03-18,ViViD,Loona,1,1,1
2022-03-18,SCIENTIST,TWICE,1,1,1
2022-03-18,The Feels,TWICE,1,1,1
2022-03-18,Perfect World,TWICE,1,1,1
2022-03-18,Alcohol-Free,TWICE,1,1,1
2022-03-18,Kura Kura,TWICE,1,1,1
2022-03-18,CRY FOR ME,TWICE,1,1,1
2022-03-18,BETTER,TWICE,1,1,1
2022-03-18,I CAN'T STOP ME,TWICE,1,1,1
2022-03-18,Fanfare,TWICE,1,1,1
2022-03-18,MORE & MORE,TWICE,1,1,1
2022-03-18,SWING,TWICE,1,1,1
2022-03-18,Fake & True,TWICE,1,1,1
2022-03-18,Feel Special,TWICE,1,1,1
2022-03-18,Breakthrough,TWICE,1,1,1
2022-03-18,HAPPY HAPPY,TWICE,1,1,1
2022-03-18,FANCY,TWICE,1,1,1
2022-03-18,The Best Thing I Ever Did,TWICE,1,1,1
2022-03-18,YES or YES,TWICE,1,1,1
2022-03-18,STAY BY MY SIDE,TWICE,1,1,1
2022-03-18,BDZ,TWICE,1,1,1
2022-03-18,Dance the Night Away,TWICE,1,1,1
2022-03-18,What Is Love,TWICE,1,1,1
2022-03-18,Candy Pop,TWICE,1,1,1
2022-03-18,Merry & Happy,TWICE,1,1,1
2022-03-18,Heart Shaker,TWICE,1,1,1
2022-03-18,LIKEY,TWICE,1,1,1
2022-03-18,One More Time,TWICE,1,1,1
2022-03-18,SIGNAL,TWICE,1,1,1
2022-03-18,KNOCK KNOCK,TWICE,1,1,1
2022-03-18,TT,TWICE,1,1,1
2022-03-18,CHEER UP,TWICE,1,1,1
2022-03-18,Like OOH-AHH,TWICE,1,1,1
2022-03-18,BUNGEE (Fall In Love),OH MY GIRL,1,1,1
2022-03-18,5th Season (SSFWL),OH MY GIRL,1,1,1
2022-03-18,Remember Me,OH MY GIRL,1,1,1
2022-03-18,Banana allergy monkey,OH MY GIRL BANHANA,1,1,1
2022-03-18,Secret Garden,OH MY GIRL,1,1,1
2022-03-18,I Wanna Be With You,Mandy Moore,1,1,1
2022-03-18,Because of You,Kelly Clarkson,1,1,1
2022-03-18,Just the Way You Are,Bruno Mars,1,1,1
2022-03-18,Take a Bow,Rihanna,1,1,1
2022-03-18,Just Dance,Lady Gaga,1,1,1
2022-03-18,Big Girls Don't Cry (Personal),Fergie,1,1,1
2022-03-18,Irreplaceable,Beyoncé,1,1,1
2022-03-18,Poker Face,Lady Gaga,1,1,1
2022-03-18,My Happy Ending,Avril Lavigne,1,1,1
2022-03-18,Wherever You Will Go,The Calling,1,1,1
2022-03-18,Umbrella,Rihanna,1,1,1
2022-03-18,Sk8er Boi,Avril Lavigne,1,1,1
2022-03-18,My Life Would Suck Without You,Kelly Clarkson,1,1,1
2022-03-18,Have You Ever,S Club 7,1,1,1
2022-03-18,The Day You Went Away,M2M,1,1,1
2022-03-18,So Yesterday,Hilary Duff,1,1,1
2022-03-18,When I Look at You,Miley Cyrus,1,1,1
2022-03-18,Burnin' Up,Jonas Brothers,1,1,1
2022-03-18,Over It,Katharine McPhee,1,1,1
2022-03-18,Hot n Cold,Katy Perry,1,1,1
2022-03-18,Superman (It's Not Easy),Five for Fighting,1,1,1
2022-03-18,Complicated,Avril Lavigne,1,1,1
2022-03-18,Crush,David Archuleta,1,1,1
2022-03-18,Oops!...I Did It Again,Britney Spears,1,1,1
2022-03-18,Party in the U.S.A.,Miley Cyrus,1,1,1
2022-03-18,Naturally,Selena Gomez & the Scene,1,1,1
2022-03-18,Before He Cheats,Carrie Underwood,1,1,1
2022-03-18,You're Beautiful,James Blunt,1,1,1
2022-03-18,It's Alright It's OK,Ashley Tisdale,1,1,1
2022-03-18,I Kissed a Girl,Katy Perry,1,1,1
2022-03-18,Since U Been Gone,Kelly Clarkson,1,1,1
2022-03-18,Toxic,Britney Spears,1,1,1
2022-03-18,Potential Breakup Song,Aly & AJ,1,1,1
2022-03-18,Girlfriend,Avril Lavigne,1,1,1
2022-03-18,Funeral,Phoebe Bridgers,1,1,1
2022-03-18,반드시 웃는다 I Smile,DAY6,2,2,1
2022-03-18,놓아 놓아 놓아 Letting Go,DAY6,2,2,1
2022-03-18,If I'm Being Honest,dodie,1,1,1
2022-03-18,Funeral (feat. James Bay),Maisie Peters,1,1,1
2022-03-18,Forever Winter (Taylor's Version) (From the Vault),Taylor Swift,1,1,1
2022-03-18,All I Want,Olivia Rodrigo,1,1,1
2022-03-25,BEHIND THE MASK,TWICE,2,2,1
2022-03-25,SAY SOMETHING,TWICE,2,2,1
2022-03-25,DEPEND ON YOU,TWICE,2,2,1
2022-03-25,HANDLE IT,TWICE,2,2,1
2022-03-25,SHOT CLOCK,TWICE,2,2,1
2022-03-25,GO HARD,TWICE,2,2,1
2022-03-25,QUEEN,TWICE,2,2,1
2022-03-25,BELIEVER,TWICE,2,2,1
2022-03-25,BRING IT BACK,TWICE,2,2,1
2022-03-25,DO WHAT WE LIKE,TWICE,2,2,1
2022-03-25,UP NO MORE,TWICE,2,2,1
2022-03-25,HELL IN HEAVEN,TWICE,2,2,1
2022-03-25,I CAN'T STOP ME,TWICE,2,2,1
2022-03-25,SWEET SUMMER DAY,TWICE,1,1,1
2022-03-25,DON’T CALL ME AGAIN,TWICE,1,1,1
2022-03-25,SHADOW,TWICE,1,1,1
2022-03-25,MAKE ME GO,TWICE,1,1,1
2022-03-25,FIREWORK,TWICE,1,1,1
2022-03-25,OXYGEN,TWICE,1,1,1
2022-03-25,MORE & MORE,TWICE,1,1,1
2022-03-25,AFTER MOON,TWICE,2,2,1
2022-03-25,SUNSET,TWICE,2,2,1
2022-03-25,YOUNG & WILD,TWICE,2,2,1
2022-03-25,LALALA,TWICE,2,2,1
2022-03-25,SAY YOU LOVE ME,TWICE,2,2,1
2022-03-25,YES or YES,TWICE,2,2,1
2022-03-25,UNNATURAL,WJSN,8,8,1
2022-03-25,Butterfly,WJSN,8,8,1
2022-03-25,As you Wish,WJSN,17,16,2
2022-03-25,LIGHTS UP,WJSN,10,7,3
2022-03-25,Don’t Touch,WJSN,4,4,1
2022-03-25,Full Moon,WJSN,4,4,1
2022-03-25,BADABOOM,WJSN,4,4,1
2022-03-25,WW,WJSN,4,4,1
2022-03-25,Luckitty-cat,WJSN,4,4,1
2022-03-25,Let Me In,WJSN,7,7,1
2022-03-25,Boogie Up,WJSN,8,8,1
2022-03-25,La La Love,WJSN,8,8,1
2022-03-25,Save Me Save You,WJSN,13,12,2
2022-03-25,Dreams Come True,WJSN,18,17,2
2022-03-25,Happy,WJSN,7,7,1
2022-03-25,I Wish,WJSN,8,8,1
2022-03-25,Secret,WJSN,8,8,1
2022-03-25,MoMoMo,WJSN,8,8,1
2022-03-25,get well soon,Ariana Grande,1,1,1
2022-03-25,pete davidson,Ariana Grande,1,1,1
2022-03-25,goodnight n go,Ariana Grande,1,1,1
2022-03-25,better off,Ariana Grande,1,1,1
2022-03-25,borderline (feat. Missy Elliott),Ariana Grande,1,1,1
2022-03-25,no tears left to cry,Ariana Grande,1,1,1
2022-03-25,breathin,Ariana Grande,1,1,1
2022-03-25,everytime,Ariana Grande,1,1,1
2022-03-25,successful,Ariana Grande,1,1,1
2022-03-25,sweetener,Ariana Grande,1,1,1
2022-03-25,God is a woman,Ariana Grande,1,1,1
2022-03-25,R.E.M,Ariana Grande,1,1,1
2022-03-25,the light is coming (feat. Nicki Minaj),Ariana Grande,1,1,1
2022-03-25,blazed (feat. Pharrell Williams),Ariana Grande,1,1,1
2022-03-25,raindrops (an angel cried),Ariana Grande,1,1,1
2022-03-25,I Don't Do Drugs (feat. Ariana Grande),Doja Cat,17,4,7
2022-03-25,Need to Know,Doja Cat,2,2,1
2022-03-25,Get Into It (Yuh),Doja Cat,2,2,1
2022-03-25,Payday (feat. Young Thug),Doja Cat,2,2,1
2022-03-25,Naked,Doja Cat,2,2,1
2022-03-25,Woman,Doja Cat,2,2,1
2022-03-25,Why Why (feat. Gunna),Doja Cat,1,1,1
2022-03-25,Ride,Doja Cat,1,1,1
2022-03-25,Tonight (feat. Eve),Doja Cat,1,1,1
2022-03-25,Up and Down,Doja Cat,1,1,1
2022-03-25,You Right - Extended,Doja Cat,1,1,1
2022-03-25,Kiss Me More (feat. SZA),Doja Cat,1,1,1
2022-03-25,Alone,Doja Cat,1,1,1
2022-03-25,Imagine,Doja Cat,1,1,1
2022-03-25,Ain't Shit,Doja Cat,1,1,1
2022-03-25,Options (feat. JID),Doja Cat,1,1,1
2022-03-25,Been Like This,Doja Cat,1,1,1
2022-03-25,You Right,Doja Cat,1,1,1
2022-03-25,Love to Dream,Doja Cat,2,2,1
2022-03-25,We Were Happy (Taylor’s Version) (From the Vault),Taylor Swift,1,1,1
2022-03-25,ghostin,Ariana Grande,2,2,1
2022-03-25,In My Dreams,Red Velvet,16,6,6
2022-03-25,pov,Ariana Grande,1,1,1
2022-03-25,obvious,Ariana Grande,1,1,1
2022-03-25,positions,Ariana Grande,1,1,1
2022-03-25,love language,Ariana Grande,1,1,1
2022-03-25,west side,Ariana Grande,1,1,1
2022-03-25,nasty,Ariana Grande,1,1,1
2022-03-25,my hair,Ariana Grande,1,1,1
2022-03-25,safety net (feat. Ty Dolla $ign),Ariana Grande,1,1,1
2022-03-25,six thirty,Ariana Grande,1,1,1
2022-03-25,off the table (with The Weeknd),Ariana Grande,1,1,1
2022-03-25,Zig Zag,Weeekly,1,1,1
2022-03-25,just like magic,Ariana Grande,1,1,1
2022-03-25,motive (with Doja Cat),Ariana Grande,1,1,1
2022-03-25,34+35,Ariana Grande,1,1,1
2022-03-25,shut up,Ariana Grande,1,1,1
2022-03-25,You Never Know,BLACKPINK,1,1,1
2022-03-25,Love to Hate Me,BLACKPINK,1,1,1
2022-03-25,Crazy Over You,BLACKPINK,1,1,1
2022-03-25,Lovesick Girls,BLACKPINK,1,1,1
2022-03-25,Bet You Wanna (feat. Cardi B),BLACKPINK,1,1,1
2022-03-25,Pretty Savage,BLACKPINK,1,1,1
2022-03-25,Ice Cream (with Selena Gomez),BLACKPINK,1,1,1
2022-03-25,How You Like That,BLACKPINK,1,1,1
2022-03-25,STRAWBERRY,TWICE,1,1,1
2022-03-25,TURN IT UP,TWICE,1,1,1
2022-03-25,HOT,TWICE,1,1,1
2022-03-25,GIRLS LIKE US,TWICE,1,1,1
2022-03-25,STUCK IN MY HEAD,TWICE,1,1,1
2022-03-25,FANCY,TWICE,1,1,1
2022-03-25,U R,Loona,2,2,1
2022-03-25,A Different Night,Loona,2,2,1
2022-03-25,Dance on My Own,Loona,2,2,1
2022-03-25,Be Honest,Loona,2,2,1
2022-03-25,WOW,Loona,2,2,1
2022-03-25,PTT (Paint the Town),Loona,3,2,2
2022-03-25,&,Loona,4,3,2
2022-03-25,BDZ,TWICE,1,1,1
2022-03-25,imagine,Ariana Grande,1,1,1
2022-03-25,in my head,Ariana Grande,1,1,1
2022-03-25,Catch Me,WJSN,2,2,1
2022-03-25,Love O'Clock,WJSN,3,3,1
2022-03-25,Thawing,WJSN,2,2,1
2022-03-25,I Heart ?,Taylor Swift,1,1,1
2022-03-25,Beautiful Eyes,Taylor Swift,1,1,1
2022-03-25,Starry Moment,WJSN,2,2,1
2022-03-25,Renaissance,WJSN,2,2,1
2022-03-25,ICON,TWICE,1,1,1
2022-03-25,The Feels,TWICE,1,1,1
2022-03-25,MOONLIGHT,TWICE,1,1,1
2022-03-25,21:29,TWICE,1,1,1
2022-03-25,LOVE FOOLISH,TWICE,1,1,1
2022-03-25,TRICK IT,TWICE,1,1,1
2022-03-25,GET LOUD,TWICE,1,1,1
2022-03-25,RAINBOW,TWICE,1,1,1
2022-03-25,Feel Special,TWICE,1,1,1
2022-03-25,Good Bad Ugly,Red Velvet,1,1,1
2022-03-25,BAMBOLEO,Red Velvet,1,1,1
2022-03-25,Beg for Me,Red Velvet,1,1,1
2022-03-25,Rainbow Halo,Red Velvet,1,1,1
2022-03-25,Feel My Rhythm,Red Velvet,1,1,1
2022-03-25,SOS,TWICE,2,2,1
2022-03-25,Baby Blue Love,TWICE,2,2,1
2022-03-25,Conversation,TWICE,2,2,1
2022-03-25,Scandal,TWICE,2,2,1
2022-03-25,First Time,TWICE,2,2,1
2022-03-25,Alcohol-Free,TWICE,2,2,1
2022-03-25,new,Loona,1,1,1
2022-03-25,Sweet Crazy Love,LOOΠΔ / ODD EYE CIRCLE,1,1,1
2022-03-25,Girl Front,LOOΠΔ / ODD EYE CIRCLE,1,1,1
2022-03-25,Love Cherry Motion,Loona,1,1,1
2022-03-25,Singing In The Rain,Loona,1,1,1
2022-03-25,Eclipse,Loona,1,1,1
2022-03-25,Sonatine,LOOΠΔ 1/3,1,1,1
2022-03-25,Everyday I Love You,Loona,1,1,1
2022-03-25,Love & Live,LOOΠΔ 1/3,1,1,1
2022-03-25,키스는 다음에,Loona,1,1,1
2022-03-25,소년 소녀,Loona,1,1,1
2022-03-25,다녀가요,Loona,1,1,1
2022-03-25,ViViD,Loona,1,1,1
2022-03-25,Space Cowgirl,WJSN,2,2,1
2022-03-25,Sweetie,WJSN CHOCOME,1,1,1
2022-03-25,Super Yuppers!,WJSN CHOCOME,1,1,1
2022-03-25,REWIND,WJSN,1,1,1
2022-03-25,YALLA,WJSN,1,1,1
2022-03-25,New Me,WJSN,1,1,1
2022-03-25,SUPER MOON,WJSN,1,1,1
2022-03-25,Last Dance,WJSN,1,1,1
2022-03-25,Ya Ya Ya,WJSN CHOCOME,1,1,1
2022-03-25,Hmph!,WJSN CHOCOME,1,1,1
2022-03-25,Our Garden,WJSN,1,1,1
2022-03-25,Tra-la,WJSN,1,1,1
2022-03-25,Where You Are,WJSN,1,1,1
2022-03-25,Pantomime,WJSN,1,1,1
2022-03-25,HOLA,WJSN,1,1,1
2022-03-25,Sugar Pop,WJSN,1,1,1
2022-03-25,Let’s Dance,WJSN,1,1,1
2022-03-25,My Type,WJSN,1,1,1
2022-03-25,OH MY SUMMER,WJSN,1,1,1
2022-03-25,UJUNG,WJSN,1,1,1
2022-03-25,12 O’clock,WJSN,1,1,1
2022-03-25,Cantabile,WJSN,1,1,1
2022-03-25,Memories,WJSN,1,1,1
2022-03-25,Star,WJSN,1,1,1
2022-03-25,You Got,WJSN,1,1,1
2022-03-25,You & I,WJSN,1,1,1
2022-03-25,Hurry Up,WJSN,1,1,1
2022-03-25,Masquerade,WJSN,1,1,1
2022-03-25,I-Yah,WJSN,1,1,1
2022-03-25,You You You,WJSN,1,1,1
2022-03-25,KISS ME,WJSN,1,1,1
2022-03-25,Dreams Come True (Chinese Ver.),WJSN,1,1,1
2022-03-25,Closer To You,WJSN,1,1,1
2022-03-25,Geeminy,WJSN,1,1,1
2022-03-25,B.B.B.BOO,WJSN,1,1,1
2022-03-25,Follow Me,WJSN,1,1,1
2022-03-25,Plop Plop,WJSN,1,1,1
2022-03-25,Babyface,WJSN,1,1,1
2022-03-25,Sugar,WJSN,1,1,1
2022-03-25,Mr. BadBoy,WJSN,1,1,1
2022-03-25,Miracle,WJSN,1,1,1
2022-03-25,I Wish (Chinese Ver.),WJSN,1,1,1
2022-03-25,Hug U,WJSN,1,1,1
2022-03-25,PERFECT!,WJSN,1,1,1
2022-03-25,Say Yes,WJSN,1,1,1
2022-03-25,Baby Come To Me,WJSN,1,1,1
2022-03-25,Secret (Chinese Ver.),WJSN,1,1,1
2022-03-25,Good Night,WJSN,1,1,1
2022-03-25,ROBOT,WJSN,1,1,1
2022-03-25,Prince,WJSN,1,1,1
2022-03-25,Would You Kiss Me?,WJSN,1,1,1
2022-03-25,BeBe,WJSN,1,1,1
2022-03-25,MoMoMo (Chinese Version),WJSN,1,1,1
2022-03-25,Take My Breath,WJSN,1,1,1
2022-03-25,Tick-Tock,WJSN,1,1,1
2022-03-25,Fly high,Dreamcatcher,1,1,1
2022-03-25,GOOD NIGHT,Dreamcatcher,1,1,1
2022-03-25,Chase Me,Dreamcatcher,1,1,1
2022-04-01,Butterfly,WJSN,10,10,1
2022-04-01,SHADOW,TWICE,19,17,3
2022-04-01,Zig Zag,Weeekly,4,4,1
2022-04-01,I Don't Do Drugs (feat. Ariana Grande),Doja Cat,13,7,7
2022-04-01,UNNATURAL,WJSN,6,6,1
2022-04-01,In My Dreams,Red Velvet,13,9,3
2022-04-01,OXYGEN,TWICE,22,15,8
2022-04-01,O.O,NMIXX,34,8,13
2022-04-01,As you Wish,WJSN,13,12,2
2022-04-01,SWEET SUMMER DAY,TWICE,11,11,1
2022-04-01,Secret,WJSN,9,8,2
2022-04-01,La Vie en Rose,IZ*ONE,10,10,1
2022-04-01,BLACK DRESS,CLC,2,2,1
2022-04-01,MAKE ME GO,TWICE,12,12,1
2022-04-01,BeBe,WJSN,7,7,1
2022-04-01,Love Story (Taylor’s Version),Taylor Swift,3,3,1
2022-04-01,Bad Decisions,Ariana Grande,11,4,8
2022-04-01,DON’T CALL ME AGAIN,TWICE,13,13,1
2022-04-01,Save Me Save You,WJSN,8,8,1
